_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,contributors_browser,e_abort,e_canplay,e_canplaythrough,e_durationchange,e_emptied,e_ended,e_error,e_loadeddata,e_loadedmetadata,e_loadstart,e_pause,e_play,e_playing,e_progress,e_ratechange,e_seeked,e_seeking,e_stalled,e_suspend,e_timeupdate,e_volumechange,e_waiting,keywords,avg_rating,bitdepth,bitrate,channels,description,duration,id,license,name,num_ratings,preview-hq-mp3,preview-hq-ogg,samplerate,tags,type,url,username
637324968,1/8/2015 13:54:35,1521320877,1/8/2015 13:54:10,false,elite,1.0,29611985,GBR,K7,Reading,82.22.155.214,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,17,0,1,feedback,4,16,352,1,"Multisamples created with subsynth. Eerie horror film sound in middle and higher registers. Normalized and converted to AIFF in cool edit 96. File name indicates frequency for example: HORROC04.aif= C4, where last 3 characters are C04",4.001995465,6212,http://creativecommons.org/licenses/by/3.0/,HORROC08.aif,3,https://www.freesound.org/data/previews/6/6212_4948-hq.mp3,https://www.freesound.org/data/previews/6/6212_4948-hq.ogg,22050,"evil,horror,subtractive,synthesis",aif,https://www.freesound.org/people/NoiseCollector/sounds/6212/,NoiseCollector
637324969,1/8/2015 11:22:01,1521236628,1/8/2015 11:21:00,false,clixsense,1.0,6352345,GBR,G9,Prescot,82.42.179.184,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,0,2,2,3,0,1,0,1,1,0,1,1,2,3,1,0,0,0,1,58,0,3,squeeky,3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 11:26:17,1521238538,1/8/2015 11:25:29,false,instagc,1.0,18960682,GBR,U2,Annan,92.18.175.84,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,3,0,0,0,0,2,61,0,1,"alarm, suspense, gears, machinery",3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 11:31:11,1521241629,1/8/2015 11:29:59,false,neodev,1.0,11295497,GBR,H8,Liverpool,92.25.98.113,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,1,1,63,0,1,recording,3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 12:30:03,1521271674,1/8/2015 12:29:17,false,prodege,1.0,29686407,GBR,B9,High Wycombe,109.150.184.213,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,60,0,1,"accident, air-raid, technology",3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 12:43:29,1521278527,1/8/2015 12:42:01,false,prodege,1.0,27939470,GBR,X5,Cardiff,2.101.226.183,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,0,1,61,0,1,STRANGE SOUNDS,3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 13:16:06,1521304000,1/8/2015 13:15:04,false,instagc,1.0,21507445,USA,VA,Richmond,76.27.162.106,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,4,0,0,0,0,1,59,0,1,"whirring, synthesizer",3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 13:18:48,1521305279,1/8/2015 13:17:47,false,points4rewards,1.0,28755767,USA,TN,Jonesborough,50.142.80.80,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,5,0,0,0,0,2,61,0,1,"wining, paper",3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 13:31:14,1521311184,1/8/2015 13:29:01,false,instagc,1.0,30983236,AUS,05,Adelaide,58.96.106.46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,0,4,2,3,0,2,0,1,1,0,4,4,4,19,4,1,1,1,1,118,0,7,"screwing, old-fashioned movie reel",3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 13:36:54,1521313574,1/8/2015 13:36:13,false,instagc,1.0,27077723,USA,"","",206.18.191.161,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,63,0,1,"vacuum, technical",3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324969,1/8/2015 13:52:53,1521320054,1/8/2015 13:52:03,false,prodege,1,6228981,USA,MA,Boston,65.112.5.1,Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0,0,1,1,3,0,1,0,1,1,0,1,1,1,6,1,0,0,0,1,57,1,2,"whirl, zip, echo, rattle, whistle, drill",3.529411765,0,1378,2,25 hours are not enough!,15.0215,7953,http://creativecommons.org/licenses/sampling+/1.0/,"mo_24-hours-in-24-minutes-6,25p-extract.mp3",17,https://www.freesound.org/data/previews/7/7953_11661-hq.mp3,https://www.freesound.org/data/previews/7/7953_11661-hq.ogg,44100,,mp3,https://www.freesound.org/people/fieldmuzick/sounds/7953/,fieldmuzick
637324970,1/8/2015 11:22:01,1521236626,1/8/2015 11:21:00,false,clixsense,1.0,6352345,GBR,G9,Prescot,82.42.179.184,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,0,2,2,3,0,1,0,1,1,0,1,1,2,3,1,0,0,0,1,37,0,3,"piano, strings",5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 11:26:17,1521238535,1/8/2015 11:25:29,false,instagc,1.0,18960682,GBR,U2,Annan,92.18.175.84,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,3,0,0,0,0,2,38,0,1,"guitar, note, chord",5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 11:31:11,1521241628,1/8/2015 11:29:59,false,neodev,1.0,11295497,GBR,H8,Liverpool,92.25.98.113,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,1,1,41,0,1,chord,5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 12:30:03,1521271676,1/8/2015 12:29:17,false,prodege,1.0,29686407,GBR,B9,High Wycombe,109.150.184.213,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,37,0,1,"guitar, Spanish, chord, harmony",5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 12:43:29,1521278531,1/8/2015 12:42:01,false,prodege,1.0,27939470,GBR,X5,Cardiff,2.101.226.183,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,38,0,1,MUSIC NOTE,5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 13:16:06,1521303998,1/8/2015 13:15:04,false,instagc,1.0,21507445,USA,VA,Richmond,76.27.162.106,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,0,1,37,0,1,guitar,5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 13:18:48,1521305280,1/8/2015 13:17:47,false,points4rewards,1.0,28755767,USA,TN,Jonesborough,50.142.80.80,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,4,0,0,0,0,2,38,0,1,guitar,5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 13:31:14,1521311176,1/8/2015 13:29:01,false,instagc,1.0,30983236,AUS,05,Adelaide,58.96.106.46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,0,3,2,3,0,2,0,1,1,0,2,2,3,13,2,1,1,0,1,75,0,4,"guitar, strum",5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 13:36:54,1521313573,1/8/2015 13:36:13,false,instagc,1.0,27077723,USA,"","",206.18.191.161,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,40,0,1,"music, guitarr",5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324970,1/8/2015 13:52:53,1521320053,1/8/2015 13:52:03,false,prodege,1.0,6228981,USA,MA,Boston,65.112.5.1,Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0,0,1,2,3,0,1,0,1,1,0,1,1,1,6,1,0,0,0,1,36,1,2,"strum, guitar, chord",5,16,705,1,"F minor. A (5th) string 8th fret, D (4th) string 6th fret, G (3rd) string 5th fret. If any of these samples have any errors or faults, please tell me. ",9.194104308,8603,http://creativecommons.org/publicdomain/zero/1.0/,Fmin_3strs.wav,1,https://www.freesound.org/data/previews/8/8603_6479-hq.mp3,https://www.freesound.org/data/previews/8/8603_6479-hq.ogg,44100,"acoustic,bar-chords,chords,guitar,nylon-guitar",wav,https://www.freesound.org/people/SpeedY/sounds/8603/,SpeedY
637324971,1/8/2015 11:22:01,1521236614,1/8/2015 11:21:00,false,clixsense,1.0,6352345,GBR,G9,Prescot,82.42.179.184,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,0,2,2,3,0,1,0,1,1,0,1,1,2,2,1,0,0,0,1,18,0,3,symbols,4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 11:26:17,1521238537,1/8/2015 11:25:29,false,instagc,1.0,18960682,GBR,U2,Annan,92.18.175.84,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,2,2,1,0,2,0,1,1,1,2,2,2,2,0,1,1,0,2,33,0,2,"beep,",4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 11:31:11,1521241626,1/8/2015 11:29:59,false,neodev,1.0,11295497,GBR,H8,Liverpool,92.25.98.113,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",0,1,1,1,0,4,0,1,1,0,4,4,4,1,0,3,3,1,1,68,0,1,tone,4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 12:30:03,1521271673,1/8/2015 12:29:17,false,prodege,1.0,29686407,GBR,B9,High Wycombe,109.150.184.213,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,16,0,1,"note, voice, resonance",4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 12:43:29,1521278529,1/8/2015 12:42:01,false,prodege,1.0,27939470,GBR,X5,Cardiff,2.101.226.183,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,15,0,1,MORE STRANGE SOUNDS,4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 13:16:06,1521303999,1/8/2015 13:15:04,false,instagc,1.0,21507445,USA,VA,Richmond,76.27.162.106,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,16,0,1,synthesizer,4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 13:18:48,1521305281,1/8/2015 13:17:47,false,points4rewards,1.0,28755767,USA,TN,Jonesborough,50.142.80.80,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,2,2,1,0,2,0,1,1,1,2,2,2,2,0,1,1,0,2,33,0,2,keyboard,4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 13:31:14,1521311191,1/8/2015 13:29:01,false,instagc,1.0,30983236,AUS,05,Adelaide,58.96.106.46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,0,3,2,3,0,2,0,1,1,0,2,2,3,6,2,1,1,0,1,35,0,4,ascending tone,4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 13:36:54,1521313572,1/8/2015 13:36:13,false,instagc,1.0,27077723,USA,"","",206.18.191.161,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,18,0,1,echo,4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324971,1/8/2015 13:52:53,1521320050,1/8/2015 13:52:03,false,prodege,1.0,6228981,USA,MA,Boston,65.112.5.1,Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0,0,2,2,3,0,1,0,1,1,0,1,1,2,2,1,0,0,0,1,18,1,3,"ah, yell, vocal",4.260869565,16,1411,2,digital scream,3.758548753,9079,http://creativecommons.org/licenses/by-nc/3.0/,computer death.aif,23,https://www.freesound.org/data/previews/9/9079_23035-hq.mp3,https://www.freesound.org/data/previews/9/9079_23035-hq.ogg,44100,"alien,delay,digital,field-recording,reverb,sci-fi,timestretch",aif,https://www.freesound.org/people/tigersound/sounds/9079/,tigersound
637324972,1/8/2015 11:34:23,1521243794,1/8/2015 11:33:36,false,neodev,1.0,11295497,GBR,H8,Liverpool,92.25.98.113,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,13,0,1,tone,0,16,1411,2,"This sample is part of the K5005 multisample 01 Sawscape sample pack. It is a multisample to import into your favorite sampler. It is a patch based on saw waves with some reverb on it and can be used as short pad sound unless you loop it of course. In the sample pack there are 16 samples evenly spread across 5 octaves (C1 till C6). The note in the sample name (C, E or G#) does indicate the pitch of the sound. The sound was created with the K5005 ensemble from the user library of Reaktor. After that normalizing and fades were applied within Cubase SX. ",2.666621315,11401,http://creativecommons.org/licenses/by/3.0/,K5005 multisample 01 Sawscape C2.wav,0,https://www.freesound.org/data/previews/11/11401_2518-hq.mp3,https://www.freesound.org/data/previews/11/11401_2518-hq.ogg,44100,"multisample,pad,reaktor,saw",wav,https://www.freesound.org/people/Jovica/sounds/11401/,Jovica
637324972,1/8/2015 12:31:01,1521272033,1/8/2015 12:30:04,false,prodege,1.0,29686407,GBR,B9,High Wycombe,109.150.184.213,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,0,0,0,2,12,0,1,"boom, ship, vibration",0,16,1411,2,"This sample is part of the K5005 multisample 01 Sawscape sample pack. It is a multisample to import into your favorite sampler. It is a patch based on saw waves with some reverb on it and can be used as short pad sound unless you loop it of course. In the sample pack there are 16 samples evenly spread across 5 octaves (C1 till C6). The note in the sample name (C, E or G#) does indicate the pitch of the sound. The sound was created with the K5005 ensemble from the user library of Reaktor. After that normalizing and fades were applied within Cubase SX. ",2.666621315,11401,http://creativecommons.org/licenses/by/3.0/,K5005 multisample 01 Sawscape C2.wav,0,https://www.freesound.org/data/previews/11/11401_2518-hq.mp3,https://www.freesound.org/data/previews/11/11401_2518-hq.ogg,44100,"multisample,pad,reaktor,saw",wav,https://www.freesound.org/people/Jovica/sounds/11401/,Jovica
